,fpr,tpr
80,0.06857142857142857,0.3081395348837209
81,0.07285714285714286,0.3081395348837209
82,0.07285714285714286,0.3168604651162791
83,0.08,0.3168604651162791
84,0.08,0.31976744186046513
85,0.08142857142857143,0.31976744186046513
86,0.08142857142857143,0.3226744186046512
87,0.08142857142857143,0.32848837209302323
88,0.08571428571428572,0.32848837209302323
89,0.08714285714285715,0.33430232558139533
90,0.08714285714285715,0.3372093023255814
91,0.08714285714285715,0.3430232558139535
92,0.08714285714285715,0.35174418604651164
93,0.09142857142857143,0.35174418604651164
94,0.09142857142857143,0.35755813953488375
95,0.09285714285714286,0.35755813953488375
96,0.09857142857142857,0.3691860465116279
97,0.1,0.37209302325581395
98,0.10142857142857142,0.37209302325581395
99,0.10142857142857142,0.37790697674418605
100,0.10285714285714286,0.37790697674418605
101,0.10285714285714286,0.38372093023255816
102,0.10714285714285714,0.38372093023255816
103,0.10714285714285714,0.38953488372093026
104,0.10857142857142857,0.38953488372093026
105,0.11,0.39244186046511625
106,0.11,0.4069767441860465
107,0.11285714285714285,0.4069767441860465
108,0.11285714285714285,0.4186046511627907
109,0.11428571428571428,0.4186046511627907
110,0.11428571428571428,0.42151162790697677
111,0.11714285714285715,0.42151162790697677
112,0.11857142857142858,0.42441860465116277
113,0.11857142857142858,0.43023255813953487
114,0.12,0.4331395348837209
115,0.12,0.438953488372093
116,0.12142857142857143,0.438953488372093
117,0.12142857142857143,0.44476744186046513
118,0.12142857142857143,0.45058139534883723
119,0.12285714285714286,0.45058139534883723
120,0.12571428571428572,0.45058139534883723
121,0.12714285714285714,0.45058139534883723
122,0.12714285714285714,0.45348837209302323
123,0.13,0.45348837209302323
124,0.13,0.45930232558139533
125,0.13,0.47093023255813954
126,0.13142857142857142,0.47093023255813954
127,0.13142857142857142,0.47674418604651164
128,0.1357142857142857,0.47674418604651164
129,0.1357142857142857,0.4796511627906977
130,0.13714285714285715,0.4796511627906977
131,0.13714285714285715,0.48546511627906974
132,0.13714285714285715,0.49127906976744184
133,0.14285714285714285,0.49709302325581395
134,0.14285714285714285,0.5
135,0.14285714285714285,0.5058139534883721
136,0.14285714285714285,0.5087209302325582
137,0.14857142857142858,0.5087209302325582
138,0.14857142857142858,0.5145348837209303
139,0.14857142857142858,0.5290697674418605
140,0.15142857142857144,0.5290697674418605
141,0.15142857142857144,0.5348837209302325
142,0.15285714285714286,0.5348837209302325
143,0.15285714285714286,0.5406976744186046
144,0.15571428571428572,0.5406976744186046
145,0.15571428571428572,0.5465116279069767
146,0.15714285714285714,0.5465116279069767
147,0.15714285714285714,0.5494186046511628
148,0.16,0.5494186046511628
149,0.16,0.5552325581395349
150,0.16142857142857142,0.5552325581395349
151,0.16142857142857142,0.5581395348837209
152,0.16285714285714287,0.5581395348837209
153,0.16285714285714287,0.561046511627907
154,0.16428571428571428,0.561046511627907
155,0.16428571428571428,0.5668604651162791
156,0.16428571428571428,0.5697674418604651
157,0.16714285714285715,0.5697674418604651
158,0.16857142857142857,0.5697674418604651
159,0.16857142857142857,0.5726744186046512
160,0.17,0.5726744186046512
161,0.17,0.5784883720930233
162,0.17142857142857143,0.5784883720930233
163,0.17142857142857143,0.5813953488372093
164,0.1742857142857143,0.5843023255813954
165,0.1742857142857143,0.5872093023255814
166,0.1757142857142857,0.5872093023255814
167,0.1757142857142857,0.5901162790697675
168,0.17857142857142858,0.5901162790697675
169,0.17857142857142858,0.5930232558139535
170,0.18571428571428572,0.5930232558139535
171,0.18714285714285714,0.5959302325581395
172,0.18857142857142858,0.6017441860465116
173,0.19,0.6017441860465116
174,0.19,0.6046511627906976
175,0.19142857142857142,0.6046511627906976
176,0.19428571428571428,0.622093023255814
177,0.19714285714285715,0.622093023255814
178,0.19714285714285715,0.625
179,0.19857142857142857,0.625
180,0.19857142857142857,0.627906976744186
181,0.20285714285714285,0.627906976744186
182,0.20285714285714285,0.6395348837209303
183,0.2057142857142857,0.6395348837209303
184,0.20714285714285716,0.6424418604651163
185,0.21,0.6424418604651163
186,0.21285714285714286,0.6453488372093024
187,0.21285714285714286,0.6482558139534884
188,0.21428571428571427,0.6482558139534884
189,0.21428571428571427,0.6511627906976745
190,0.21714285714285714,0.6511627906976745
191,0.21714285714285714,0.6540697674418605
192,0.22285714285714286,0.6540697674418605
193,0.22428571428571428,0.6598837209302325
194,0.22428571428571428,0.6627906976744186
195,0.2257142857142857,0.6627906976744186
196,0.23142857142857143,0.6627906976744186
197,0.2342857142857143,0.6627906976744186
198,0.23714285714285716,0.6627906976744186
199,0.23714285714285716,0.6656976744186046
200,0.23857142857142857,0.6686046511627907
201,0.23857142857142857,0.6715116279069767
202,0.24714285714285714,0.6715116279069767
203,0.24714285714285714,0.6744186046511628
204,0.25285714285714284,0.6744186046511628
205,0.25857142857142856,0.6744186046511628
206,0.26142857142857145,0.6744186046511628
207,0.26142857142857145,0.6773255813953488
208,0.2642857142857143,0.6773255813953488
209,0.2671428571428571,0.6773255813953488
210,0.27,0.6773255813953488
211,0.27,0.686046511627907
212,0.27285714285714285,0.686046511627907
213,0.27285714285714285,0.688953488372093
214,0.2742857142857143,0.688953488372093
215,0.27714285714285714,0.688953488372093
216,0.27714285714285714,0.7005813953488372
217,0.28,0.7034883720930233
218,0.2814285714285714,0.7034883720930233
219,0.28285714285714286,0.7063953488372093
220,0.2842857142857143,0.7122093023255814
221,0.28714285714285714,0.7151162790697675
222,0.28714285714285714,0.7180232558139535
223,0.2885714285714286,0.7209302325581395
224,0.2885714285714286,0.7238372093023255
225,0.29,0.7238372093023255
226,0.29,0.7296511627906976
227,0.29428571428571426,0.7296511627906976
228,0.2957142857142857,0.7325581395348837
229,0.2957142857142857,0.7354651162790697
230,0.29714285714285715,0.7354651162790697
231,0.2985714285714286,0.7383720930232558
232,0.30428571428571427,0.7383720930232558
233,0.31,0.7383720930232558
234,0.31,0.7441860465116279
235,0.3157142857142857,0.7441860465116279
236,0.3157142857142857,0.747093023255814
237,0.31857142857142856,0.752906976744186
238,0.3242857142857143,0.752906976744186
239,0.3242857142857143,0.7558139534883721
240,0.3271428571428571,0.7558139534883721
241,0.3271428571428571,0.7587209302325582
242,0.33,0.7587209302325582
243,0.3314285714285714,0.7616279069767442
244,0.3357142857142857,0.7616279069767442
245,0.3357142857142857,0.7674418604651163
246,0.3357142857142857,0.7732558139534884
247,0.33714285714285713,0.7761627906976745
248,0.34285714285714286,0.7761627906976745
249,0.34285714285714286,0.7790697674418605
250,0.3457142857142857,0.7790697674418605
251,0.35428571428571426,0.7790697674418605
252,0.35714285714285715,0.7790697674418605
253,0.36714285714285716,0.7790697674418605
254,0.37285714285714283,0.7790697674418605
255,0.38142857142857145,0.7819767441860465
256,0.38285714285714284,0.7848837209302325
257,0.39,0.7848837209302325
258,0.4014285714285714,0.7877906976744186
259,0.40285714285714286,0.7877906976744186
260,0.4085714285714286,0.7906976744186046
261,0.42,0.7965116279069767
262,0.4228571428571429,0.7965116279069767
263,0.42714285714285716,0.7965116279069767
264,0.4328571428571429,0.7965116279069767
265,0.4357142857142857,0.7965116279069767
266,0.44142857142857145,0.7994186046511628
267,0.45571428571428574,0.7994186046511628
268,0.4585714285714286,0.7994186046511628
269,0.46,0.7994186046511628
270,0.46285714285714286,0.8023255813953488
271,0.4642857142857143,0.8052325581395349
272,0.47,0.8052325581395349
273,0.47,0.8081395348837209
274,0.4742857142857143,0.8081395348837209
275,0.48,0.8081395348837209
276,0.4828571428571429,0.8081395348837209
277,0.49,0.8168604651162791
278,0.5042857142857143,0.8168604651162791
279,0.5085714285714286,0.8168604651162791
280,0.5171428571428571,0.8168604651162791
281,0.5228571428571429,0.8168604651162791
282,0.5242857142857142,0.8168604651162791
283,0.5271428571428571,0.8168604651162791
284,0.53,0.8168604651162791
285,0.5328571428571428,0.8197674418604651
286,0.5342857142857143,0.8197674418604651
287,0.5357142857142857,0.8226744186046512
288,0.5385714285714286,0.8226744186046512
289,0.5414285714285715,0.8255813953488372
290,0.5485714285714286,0.8255813953488372
291,0.5528571428571428,0.8255813953488372
292,0.5614285714285714,0.8255813953488372
293,0.57,0.8255813953488372
294,0.5714285714285714,0.8284883720930233
295,0.5757142857142857,0.8284883720930233
296,0.5771428571428572,0.8313953488372093
297,0.5785714285714286,0.8313953488372093
298,0.5814285714285714,0.8313953488372093
299,0.5842857142857143,0.8313953488372093
300,0.59,0.8313953488372093
301,0.5957142857142858,0.8313953488372093
302,0.5985714285714285,0.8343023255813954
303,0.6157142857142858,0.8343023255813954
304,0.6185714285714285,0.8343023255813954
305,0.6257142857142857,0.8343023255813954
306,0.63,0.8372093023255814
307,0.6357142857142857,0.8372093023255814
308,0.6357142857142857,0.8401162790697675
309,0.6385714285714286,0.8430232558139535
310,0.6414285714285715,0.8430232558139535
311,0.6414285714285715,0.8459302325581395
312,0.6428571428571429,0.8459302325581395
313,0.6428571428571429,0.8488372093023255
314,0.6457142857142857,0.8488372093023255
315,0.6457142857142857,0.8546511627906976
316,0.6485714285714286,0.8546511627906976
317,0.6485714285714286,0.8575581395348837
318,0.65,0.8575581395348837
319,0.6514285714285715,0.8604651162790697
320,0.6542857142857142,0.8604651162790697
321,0.6542857142857142,0.8633720930232558
322,0.6585714285714286,0.8633720930232558
323,0.6614285714285715,0.8633720930232558
324,0.6614285714285715,0.8662790697674418
325,0.6642857142857143,0.8662790697674418
326,0.6642857142857143,0.8691860465116279
327,0.6657142857142857,0.8691860465116279
328,0.6657142857142857,0.872093023255814
329,0.6714285714285714,0.872093023255814
330,0.6742857142857143,0.872093023255814
331,0.6771428571428572,0.872093023255814
332,0.6814285714285714,0.872093023255814
333,0.6828571428571428,0.875
334,0.6842857142857143,0.875
335,0.6842857142857143,0.877906976744186
336,0.6871428571428572,0.877906976744186
337,0.6871428571428572,0.8808139534883721
338,0.6885714285714286,0.8808139534883721
339,0.69,0.8837209302325582
340,0.6914285714285714,0.8837209302325582
341,0.6914285714285714,0.8866279069767442
342,0.6928571428571428,0.8924418604651163
343,0.6957142857142857,0.8953488372093024
344,0.6971428571428572,0.8953488372093024
345,0.6971428571428572,0.9040697674418605
346,0.6985714285714286,0.9098837209302325
347,0.7014285714285714,0.9098837209302325
348,0.7014285714285714,0.9156976744186046
349,0.7028571428571428,0.9186046511627907
350,0.7085714285714285,0.9186046511627907
351,0.71,0.9215116279069767
352,0.71,0.9244186046511628
353,0.7114285714285714,0.9244186046511628
354,0.7157142857142857,0.9244186046511628
355,0.7185714285714285,0.9244186046511628
356,0.7228571428571429,0.9273255813953488
357,0.7242857142857143,0.9273255813953488
358,0.7285714285714285,0.9273255813953488
359,0.7285714285714285,0.9302325581395349
360,0.73,0.9302325581395349
361,0.7328571428571429,0.9302325581395349
362,0.7342857142857143,0.9302325581395349
363,0.74,0.9302325581395349
364,0.7428571428571429,0.9302325581395349
365,0.7428571428571429,0.9331395348837209
366,0.7442857142857143,0.936046511627907
367,0.7471428571428571,0.936046511627907
368,0.7542857142857143,0.936046511627907
369,0.7542857142857143,0.938953488372093
370,0.7571428571428571,0.938953488372093
371,0.76,0.938953488372093
372,0.7671428571428571,0.938953488372093
373,0.77,0.938953488372093
374,0.77,0.9418604651162791
375,0.7728571428571429,0.9447674418604651
376,0.7785714285714286,0.9447674418604651
377,0.78,0.9476744186046512
378,0.7814285714285715,0.9534883720930233
379,0.7814285714285715,0.9563953488372093
380,0.7871428571428571,0.9563953488372093
381,0.79,0.9563953488372093
382,0.7942857142857143,0.9563953488372093
383,0.7942857142857143,0.9593023255813954
384,0.7957142857142857,0.9622093023255814
385,0.7985714285714286,0.9622093023255814
386,0.8014285714285714,0.9622093023255814
387,0.8085714285714286,0.9622093023255814
388,0.8114285714285714,0.9622093023255814
389,0.8128571428571428,0.9622093023255814
390,0.8171428571428572,0.9651162790697675
391,0.8242857142857143,0.9738372093023255
392,0.8271428571428572,0.9738372093023255
393,0.8271428571428572,0.9767441860465116
394,0.8328571428571429,0.9767441860465116
395,0.8357142857142857,0.9767441860465116
396,0.8385714285714285,0.9767441860465116
397,0.84,0.9767441860465116
398,0.8428571428571429,0.9767441860465116
399,0.8657142857142858,0.9767441860465116
400,0.8685714285714285,0.9767441860465116
401,0.87,0.9767441860465116
402,0.8728571428571429,0.9767441860465116
403,0.8742857142857143,0.9796511627906976
404,0.8814285714285715,0.9796511627906976
405,0.8814285714285715,0.9825581395348837
406,0.8942857142857142,0.9825581395348837
407,0.8942857142857142,0.9854651162790697
408,0.8957142857142857,0.9854651162790697
409,0.8985714285714286,0.9883720930232558
410,0.9,0.9883720930232558
411,0.9,0.9912790697674418
412,0.9042857142857142,0.9912790697674418
413,0.91,0.9912790697674418
414,0.9128571428571428,0.9912790697674418
415,0.9285714285714286,0.9912790697674418
416,0.9285714285714286,0.9941860465116279
417,0.9357142857142857,0.9941860465116279
418,0.9385714285714286,0.9941860465116279
419,0.9485714285714286,0.9941860465116279
420,0.9514285714285714,0.9941860465116279
421,0.9585714285714285,0.9941860465116279
422,0.9614285714285714,0.9941860465116279
423,0.98,0.9941860465116279
424,0.98,0.997093023255814
425,0.9842857142857143,0.997093023255814
426,0.99,0.997093023255814
427,0.9957142857142857,0.997093023255814
428,0.9957142857142857,1.0
429,1.0,1.0
